"units1","units2","units3","num_layers","dropout1","activation","final_activation","optimizer","lr","batch_size","mae","rmse","mse"
256,128,16,2,0.3,"relu","relu","adam",0.001,128,22138.4290719466,36185.128247851,1309363506.31343
64,32,32,2,0.3,"relu","relu","adam",0.001,128,22250.5942889994,36254.8948889407,1314417403.40814
128,32,32,2,0.3,"relu","relu","adam",0.001,128,22242.8848269925,36249.9915226477,1314061885.39203
256,32,32,2,0.3,"relu","relu","adam",0.001,128,22250.0975065665,36254.424163032,1314383271.39304
64,64,32,2,0.3,"relu","relu","adam",0.001,128,22111.5457303018,36168.5159874754,1308161548.73627
128,64,32,2,0.3,"relu","relu","adam",0.001,128,22229.6880811344,36241.6485727721,1313457091.27232
256,64,32,2,0.3,"relu","relu","adam",0.001,128,22224.8579973741,36238.9104988556,1313258634.14407
64,128,32,2,0.3,"relu","relu","adam",0.001,128,22256.2209999634,36258.4423204546,1314674639.50573
128,128,32,2,0.3,"relu","relu","adam",0.001,128,22108.2001620206,36166.2427939279,1307997117.82934
256,128,32,2,0.3,"relu","relu","adam",0.001,128,22178.1512426319,36209.9121153543,1311157735.40168
64,32,64,2,0.3,"relu","relu","adam",0.001,128,22274.500357021,36269.560107973,1315480990.42587
128,32,64,2,0.3,"relu","relu","adam",0.001,128,22244.9477789041,36251.3533446893,1314160619.32151
256,32,64,2,0.3,"relu","relu","adam",0.001,128,22220.1384517207,36235.7896031099,1313032448.16085
64,64,64,2,0.3,"relu","relu","adam",0.001,128,22231.5768916679,36243.1449140468,1313565553.2606
128,64,64,2,0.3,"relu","relu","adam",0.001,128,22175.0014643236,36207.7189184877,1310998909.28021
256,64,64,2,0.3,"relu","relu","adam",0.001,128,22223.3150468595,36237.7692411264,1313175919.57312
64,128,64,2,0.3,"relu","relu","adam",0.001,128,22255.5446675474,36258.1007235785,1314649868.08116
128,128,64,2,0.3,"relu","relu","adam",0.001,128,22211.6006470594,36230.8180596132,1312672177.2688
256,128,64,2,0.3,"relu","relu","adam",0.001,128,22198.5330488899,36222.3631741424,1312059593.91947
64,32,16,2,0.2,"tanh","relu","adam",0.001,128,22278.2031309334,36271.9124496113,1315651632.75227
128,32,16,2,0.2,"tanh","relu","adam",0.001,128,22276.7009967132,36271.0003366128,1315585465.41856
256,32,16,2,0.2,"tanh","relu","adam",0.001,128,22274.2603618376,36269.4763916398,1315474917.72372
64,64,16,2,0.2,"tanh","relu","adam",0.001,128,22278.0427648082,36271.8119492591,1315644342.08241
128,64,16,2,0.2,"tanh","relu","adam",0.001,128,22271.4384104591,36267.7092883737,1315346737.02599
256,64,16,2,0.2,"tanh","relu","adam",0.001,128,22280.2706090691,36273.2526989029,1315748861.35847
64,128,16,2,0.2,"tanh","relu","adam",0.001,128,22280.3489831496,36273.2663083803,1315749848.67868
128,128,16,2,0.2,"tanh","relu","adam",0.001,128,22277.6810285214,36271.6196883484,1315630394.81618
256,128,16,2,0.2,"tanh","relu","adam",0.001,128,22274.2133249261,36269.4709190149,1315474520.74527
64,32,32,2,0.2,"tanh","relu","adam",0.001,128,22276.1483917995,36270.6204826303,1315557910.195
128,32,32,2,0.2,"tanh","relu","adam",0.001,128,22280.6106663157,36273.4254253801,1315761392.09061
256,32,32,2,0.2,"tanh","relu","adam",0.001,128,22274.4610997511,36269.6208446887,1315485396.21748
64,64,32,2,0.2,"tanh","relu","adam",0.001,128,22278.9302122792,36272.3896172924,1315686248.54866
128,64,32,2,0.2,"tanh","relu","adam",0.001,128,22278.2793486028,36271.9745299673,1315656136.30259
256,64,32,2,0.2,"tanh","relu","adam",0.001,128,22273.6984382976,36269.1498365216,1315451229.86406
64,128,32,2,0.2,"tanh","relu","adam",0.001,128,22274.5303152186,36269.642590717,1315486973.65835
128,128,32,2,0.2,"tanh","relu","adam",0.001,128,22277.6298435348,36271.5090053837,1315622365.52763
256,128,32,2,0.2,"tanh","relu","adam",0.001,128,22274.8338311224,36269.8992922451,1315505594.6696
64,32,64,2,0.2,"tanh","relu","adam",0.001,128,22281.6081539704,36274.0349755755,1315805613.40927
128,32,64,2,0.2,"tanh","relu","adam",0.001,128,22279.0960146694,36272.4223032357,1315688619.74427
256,32,64,2,0.2,"tanh","relu","adam",0.001,128,22280.6255083355,36273.3930997673,1315759046.97025
64,64,64,2,0.2,"tanh","relu","adam",0.001,128,22280.844730836,36273.5247205135,1315768595.64971
128,64,64,2,0.2,"tanh","relu","adam",0.001,128,22273.3801962643,36268.9344096757,1315435603.21336
256,64,64,2,0.2,"tanh","relu","adam",0.001,128,22273.3686571338,36268.9278947857,1315435130.63716
64,128,64,2,0.2,"tanh","relu","adam",0.001,128,22280.0859866016,36273.0420719388,1315733581.15264
128,128,64,2,0.2,"tanh","relu","adam",0.001,128,22273.7989430139,36269.2860316349,1315461109.24455
256,128,64,2,0.2,"tanh","relu","adam",0.001,128,22274.8775447752,36269.8931378199,1315505148.22887
64,32,16,2,0.3,"tanh","relu","adam",0.001,128,22275.4566924355,36270.2043338627,1315527722.42016
128,32,16,2,0.3,"tanh","relu","adam",0.001,128,22278.9068365332,36272.3201193867,1315681206.84327
256,32,16,2,0.3,"tanh","relu","adam",0.001,128,22272.1982597655,36268.225674332,1315384193.56427
64,64,16,2,0.3,"tanh","relu","adam",0.001,128,22279.6061586864,36272.7826954079,1315714764.46829
128,64,16,2,0.3,"tanh","relu","adam",0.001,128,22277.4968151143,36271.4361745355,1315617082.1634
256,64,16,2,0.3,"tanh","relu","adam",0.001,128,22276.4003477602,36270.7907765615,1315570263.5571
64,128,16,2,0.3,"tanh","relu","adam",0.001,128,22281.0083598124,36273.6454638231,1315777355.23513
128,128,16,2,0.3,"tanh","relu","adam",0.001,128,22275.8900576396,36270.5132160774,1315550128.95764
256,128,16,2,0.3,"tanh","relu","adam",0.001,128,22272.525156209,36268.4302283994,1315399031.23227
64,32,32,2,0.3,"tanh","relu","adam",0.001,128,22281.5834902805,36273.9879249171,1315802199.97703
128,32,32,2,0.3,"tanh","relu","adam",0.001,128,22270.8606179483,36267.40227669,1315324467.89926
256,32,32,2,0.3,"tanh","relu","adam",0.001,128,22275.9146989656,36270.5118240913,1315550027.98155
64,64,32,2,0.3,"tanh","relu","adam",0.001,128,22276.6431488666,36270.9662476879,1315582992.54091
128,64,32,2,0.3,"tanh","relu","adam",0.001,128,22273.9897098722,36269.3301350808,1315464308.44748
256,64,32,2,0.3,"tanh","relu","adam",0.001,128,22273.1283746777,36268.7999275987,1315425848.18818
64,128,32,2,0.3,"tanh","relu","adam",0.001,128,22276.7569670966,36270.9932042734,1315584948.02445
128,128,32,2,0.3,"tanh","relu","adam",0.001,128,22268.5827428139,36265.9953708874,1315222420.24123
256,128,32,2,0.3,"tanh","relu","adam",0.001,128,22278.4942817525,36272.1163732973,1315666426.19802
64,32,64,2,0.3,"tanh","relu","adam",0.001,128,22278.6443586223,36272.1468789874,1315668639.21083
128,32,64,2,0.3,"tanh","relu","adam",0.001,128,22280.1967702544,36273.2039264609,1315745323.09062
256,32,64,2,0.3,"tanh","relu","adam",0.001,128,22277.8502158288,36271.6975252397,1315636041.36248
64,64,64,2,0.3,"tanh","relu","adam",0.001,128,22280.5197406303,36273.348677006,1315755824.24365
128,64,64,2,0.3,"tanh","relu","adam",0.001,128,22277.1428869457,36271.2977111806,1315607037.6531
256,64,64,2,0.3,"tanh","relu","adam",0.001,128,22267.2899335587,36265.2154696301,1315165853.0587
64,128,64,2,0.3,"tanh","relu","adam",0.001,128,22278.617210856,36272.1597290796,1315669571.41187
128,128,64,2,0.3,"tanh","relu","adam",0.001,128,22270.083785086,36266.8932061262,1315287542.82456
256,128,64,2,0.3,"tanh","relu","adam",0.001,128,22273.3859455658,36268.9383410266,1315435888.38519
64,32,16,2,0.2,"elu","relu","adam",0.001,128,22278.8751411041,36272.2807468265,1315678350.5766
128,32,16,2,0.2,"elu","relu","adam",0.001,128,22279.9334213987,36272.967920719,1315728201.77751
256,32,16,2,0.2,"elu","relu","adam",0.001,128,22276.6613596136,36271.0331324486,1315587844.49519
64,64,16,2,0.2,"elu","relu","adam",0.001,128,22267.2316974401,36265.0069596976,1315150729.78692
128,64,16,2,0.2,"elu","relu","adam",0.001,128,22280.7818946847,36273.5169608427,1315768032.70854
256,64,16,2,0.2,"elu","relu","adam",0.001,128,22279.4600286141,36272.6906073432,1315708083.89605
64,128,16,2,0.2,"elu","relu","adam",0.001,128,22279.8531979557,36272.9273678286,1315725259.83177
128,128,16,2,0.2,"elu","relu","adam",0.001,128,22280.3829945678,36273.2289390596,1315747137.66543
256,128,16,2,0.2,"elu","relu","adam",0.001,128,22270.5981624704,36267.2860319745,1315316036.12505
64,32,32,2,0.2,"elu","relu","adam",0.001,128,22271.131235502,36267.4952445814,1315331211.31573
128,32,32,2,0.2,"elu","relu","adam",0.001,128,22280.6907644299,36273.4239264348,1315761283.34686
256,32,32,2,0.2,"elu","relu","adam",0.001,128,22255.320539749,36257.6949188979,1314620440.83187
64,64,32,2,0.2,"elu","relu","adam",0.001,128,22277.5964063189,36271.4929596891,1315621201.52478
128,64,32,2,0.2,"elu","relu","adam",0.001,128,22206.4303922653,36227.3293294929,1312419390.34754
256,64,32,2,0.2,"elu","relu","adam",0.001,128,22277.6677425431,36271.6152098872,1315630069.93412
64,128,32,2,0.2,"elu","relu","adam",0.001,128,22271.0414683891,36267.4649658184,1315329015.04687
128,128,32,2,0.2,"elu","relu","adam",0.001,128,22272.0691348965,36268.175234476,1315380534.83866
256,128,32,2,0.2,"elu","relu","adam",0.001,128,22258.0638169086,36259.4541852521,1314748017.8124
64,32,64,2,0.2,"elu","relu","adam",0.001,128,22280.756783545,36273.5028446362,1315767008.61983
128,32,64,2,0.2,"elu","relu","adam",0.001,128,22279.1154990124,36272.4611480267,1315691437.73511
256,32,64,2,0.2,"elu","relu","adam",0.001,128,22275.1597174189,36270.0398883765,1315515793.50442
64,64,64,2,0.2,"elu","relu","adam",0.001,128,22278.8037167444,36272.2700596753,1315677575.28202
128,64,64,2,0.2,"elu","relu","adam",0.001,128,22279.8605554429,36272.8997028005,1315723252.84942
256,64,64,2,0.2,"elu","relu","adam",0.001,128,22270.2770135836,36267.063868259,1315299921.62438
64,128,64,2,0.2,"elu","relu","adam",0.001,128,22274.8601036325,36269.9040463404,1315505939.53074
128,128,64,2,0.2,"elu","relu","adam",0.001,128,22272.9190680692,36268.6559550299,1315415404.78433
256,128,64,2,0.2,"elu","relu","adam",0.001,128,22271.0986349872,36267.5774710984,1315337175.62213
64,32,16,2,0.3,"elu","relu","adam",0.001,128,22278.6128624353,36272.1647605633,1315669936.41745
128,32,16,2,0.3,"elu","relu","adam",0.001,128,22280.007509582,36273.0090091451,1315731182.57752
256,32,16,2,0.3,"elu","relu","adam",0.001,128,22275.2022584315,36270.0478478176,1315516370.88297
64,64,16,2,0.3,"elu","relu","adam",0.001,128,22280.1654594766,36273.0920350373,1315737205.78228
128,64,16,2,0.3,"elu","relu","adam",0.001,128,22281.2033157475,36273.7610958564,1315785744.03927
256,64,16,2,0.3,"elu","relu","adam",0.001,128,22274.7573851419,36269.7862087311,1315497391.62706
64,128,16,2,0.3,"elu","relu","adam",0.001,128,22280.2722561621,36273.1582342298,1315742008.28547
128,128,16,2,0.3,"elu","relu","adam",0.001,128,22239.0608860796,36247.4333942331,1313876427.66936
256,128,16,2,0.3,"elu","relu","adam",0.001,128,22141.1086004431,36186.8132690647,1309485454.57015
64,32,32,2,0.3,"elu","relu","adam",0.001,128,22210.8905194022,36230.0218738402,1312614484.97894
128,32,32,2,0.3,"elu","relu","adam",0.001,128,22255.1486929836,36257.7124114607,1314621709.31219
256,32,32,2,0.3,"elu","relu","adam",0.001,128,22278.0665854035,36271.8351719053,1315646026.73787
64,64,32,2,0.3,"elu","relu","adam",0.001,128,22280.7874597465,36273.5168975824,1315768028.1192
128,64,32,2,0.3,"elu","relu","adam",0.001,128,22271.7245753426,36267.9128446752,1315361502.10895
256,64,32,2,0.3,"elu","relu","adam",0.001,128,22276.5151116884,36270.9081074884,1315578774.94187
64,128,32,2,0.3,"elu","relu","adam",0.001,128,22280.2233537761,36273.1180887957,1315739095.88372
128,128,32,2,0.3,"elu","relu","adam",0.001,128,22278.5706265496,36272.1569317276,1315669368.47987
256,128,32,2,0.3,"elu","relu","adam",0.001,128,22255.7044554046,36257.9002777292,1314635332.54976
64,32,64,2,0.3,"elu","relu","adam",0.001,128,22251.0842349457,36255.1285921461,1314434349.23305
128,32,64,2,0.3,"elu","relu","adam",0.001,128,22279.303101424,36272.5949605646,1315701145.17318
256,32,64,2,0.3,"elu","relu","adam",0.001,128,22275.9980508812,36270.5931232163,1315555925.50991
64,64,64,2,0.3,"elu","relu","adam",0.001,128,22277.5679555626,36271.5467186274,1315625101.36157
128,64,64,2,0.3,"elu","relu","adam",0.001,128,22279.210487037,36272.4955721748,1315693935.03344
256,64,64,2,0.3,"elu","relu","adam",0.001,128,22256.852953564,36258.7297995092,1314695486.67382
64,128,64,2,0.3,"elu","relu","adam",0.001,128,22278.2003996083,36271.8898345406,1315649992.16905
128,128,64,2,0.3,"elu","relu","adam",0.001,128,22277.4250469027,36271.4314054458,1315616736.19996
256,128,64,2,0.3,"elu","relu","adam",0.001,128,22269.4602659543,36266.5983428201,1315266155.35944
64,32,16,2,0.2,"relu","relu","rmsprop",0.001,128,18861.2390728575,32256.0800006019,1040454697.00523
128,32,16,2,0.2,"relu","relu","rmsprop",0.001,128,20886.2453317353,28899.9462158658,835206891.279938
256,32,16,2,0.2,"relu","relu","rmsprop",0.001,128,24044.6181640625,29296.0824685728,858260448.005417
64,64,16,2,0.2,"relu","relu","rmsprop",0.001,128,20193.5301328717,29090.7630976396,846272497.602991
128,64,16,2,0.2,"relu","relu","rmsprop",0.001,128,23367.3511629972,29097.829478328,846683680.349854
256,64,16,2,0.2,"relu","relu","rmsprop",0.001,128,24406.0943566525,29428.913992812,866060978.796325
64,128,16,2,0.2,"relu","relu","rmsprop",0.001,128,23935.0637281013,29266.75187377,856542765.240818
128,128,16,2,0.2,"relu","relu","rmsprop",0.001,128,24267.1183712121,29350.1217413645,861429646.232915
256,128,16,2,0.2,"relu","relu","rmsprop",0.001,128,24166.9453716856,29235.4978209759,854714332.840286
64,32,32,2,0.2,"relu","relu","rmsprop",0.001,128,18808.7566028942,31026.0556967563,962616132.098227
128,32,32,2,0.2,"relu","relu","rmsprop",0.001,128,20073.1088053385,29128.6891042909,848480528.934433
256,32,32,2,0.2,"relu","relu","rmsprop",0.001,128,23721.6669477983,29198.589883868,852557651.206321
64,64,32,2,0.2,"relu","relu","rmsprop",0.001,128,19197.3951083097,29907.9490956164,894485419.10598
128,64,32,2,0.2,"relu","relu","rmsprop",0.001,128,23538.0292080966,29152.8679806258,849889711.495799
256,64,32,2,0.2,"relu","relu","rmsprop",0.001,128,24404.1730883049,29422.2593029009,865669342.487137
64,128,32,2,0.2,"relu","relu","rmsprop",0.001,128,22833.6320652817,28986.7741905818,840233077.975777
128,128,32,2,0.2,"relu","relu","rmsprop",0.001,128,24375.3352420691,29404.7480791557,864639209.598611
256,128,32,2,0.2,"relu","relu","rmsprop",0.001,128,24200.8714784564,29275.7095387496,857067168.997237
64,32,64,2,0.2,"relu","relu","rmsprop",0.001,128,18774.9306048769,31319.1692909441,980890365.074819
128,32,64,2,0.2,"relu","relu","rmsprop",0.001,128,20214.7237659801,29053.6053589292,844111984.3524
256,32,64,2,0.2,"relu","relu","rmsprop",0.001,128,22438.8919862689,28909.1481533898,835738846.954642
64,64,64,2,0.2,"relu","relu","rmsprop",0.001,128,21918.4997928504,28860.4336242224,832924628.97815
128,64,64,2,0.2,"relu","relu","rmsprop",0.001,128,23396.9754231771,29118.3191240719,847876508.611289
256,64,64,2,0.2,"relu","relu","rmsprop",0.001,128,24236.3137872869,29361.6668412687,862107479.697658
64,128,64,2,0.2,"relu","relu","rmsprop",0.001,128,23777.0267814867,29222.1855873683,853936130.502593
128,128,64,2,0.2,"relu","relu","rmsprop",0.001,128,24520.3975201231,29444.958733133,867005594.795907
256,128,64,2,0.2,"relu","relu","rmsprop",0.001,128,24368.8298265862,29337.4180183719,860684095.984694
64,32,16,2,0.3,"relu","relu","rmsprop",0.001,128,19006.9420166016,32726.4048456393,1071017574.12069
128,32,16,2,0.3,"relu","relu","rmsprop",0.001,128,22062.9301165956,28868.2715463982,833377102.076584
256,32,16,2,0.3,"relu","relu","rmsprop",0.001,128,22878.2947295218,28990.8033731376,840466680.219924
64,64,16,2,0.3,"relu","relu","rmsprop",0.001,128,20153.790904652,29084.6241595733,845915362.503635
128,64,16,2,0.3,"relu","relu","rmsprop",0.001,128,24136.1329900568,29332.6878936152,860406579.06424
256,64,16,2,0.3,"relu","relu","rmsprop",0.001,128,24405.2627840909,29426.7283962822,865932344.108562
64,128,16,2,0.3,"relu","relu","rmsprop",0.001,128,23939.955004143,29259.2917932681,856106156.243605
128,128,16,2,0.3,"relu","relu","rmsprop",0.001,128,24445.7348484848,29425.7989679347,865877644.901308
256,128,16,2,0.3,"relu","relu","rmsprop",0.001,128,24263.5351710464,29304.0069582474,858724823.809012
64,32,32,2,0.3,"relu","relu","rmsprop",0.001,128,18879.7070904356,32324.8348945931,1044894950.9627
128,32,32,2,0.3,"relu","relu","rmsprop",0.001,128,19505.506266276,29520.2521360745,871445286.177412
256,32,32,2,0.3,"relu","relu","rmsprop",0.001,128,23170.2834842566,29052.1759587132,844028927.936034
64,64,32,2,0.3,"relu","relu","rmsprop",0.001,128,20386.4854033499,29011.3486904898,841658352.841181
128,64,32,2,0.3,"relu","relu","rmsprop",0.001,128,24315.1586766098,29404.133137289,864603045.555414
256,64,32,2,0.3,"relu","relu","rmsprop",0.001,128,24219.8713600852,29338.2493348966,860732874.036559
64,128,32,2,0.3,"relu","relu","rmsprop",0.001,128,22818.3213630445,28983.6637427324,840052763.951779
128,128,32,2,0.3,"relu","relu","rmsprop",0.001,128,24338.6213600852,29384.0890464926,863424689.092204
256,128,32,2,0.3,"relu","relu","rmsprop",0.001,128,24146.5461055871,29235.5410814115,854716862.3229
64,32,64,2,0.3,"relu","relu","rmsprop",0.001,128,18865.3210671165,32292.6991789644,1042818420.26309
128,32,64,2,0.3,"relu","relu","rmsprop",0.001,128,20141.2643303149,29085.7407912107,845980317.373501
256,32,64,2,0.3,"relu","relu","rmsprop",0.001,128,22405.8852317116,28901.7655863635,835312054.009103
64,64,64,2,0.3,"relu","relu","rmsprop",0.001,128,20198.5126805161,29083.3541854483,845841490.676234
128,64,64,2,0.3,"relu","relu","rmsprop",0.001,128,23926.8086233428,29271.8885593999,856843459.833926
256,64,64,2,0.3,"relu","relu","rmsprop",0.001,128,24338.9087949811,29391.4653684366,863858236.504009
64,128,64,2,0.3,"relu","relu","rmsprop",0.001,128,23420.4292879972,29118.9783908405,847914902.526238
128,128,64,2,0.3,"relu","relu","rmsprop",0.001,128,24523.2613784328,29433.8154671495,866349492.954207
256,128,64,2,0.3,"relu","relu","rmsprop",0.001,128,24571.4227183949,29436.6432562103,866515966.193393
64,32,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22232.1691806678,36243.3280808717,1313578830.3777
128,32,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22234.6165409666,36244.8524387689,1313689328.30813
256,32,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22236.4338167942,36245.984412247,1313771386.01285
64,64,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22188.7427112695,36216.2972439221,1311620186.06012
128,64,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22188.8497750253,36216.3638449228,1311625010.14783
256,64,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22188.4666308779,36216.1255056082,1311607746.63796
64,128,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22102.5626833367,36162.4201384477,1307720630.26961
128,128,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22109.4965119795,36166.7903843128,1308036726.70282
256,128,16,2,0.2,"tanh","relu","rmsprop",0.001,128,22106.241807533,36164.7389032306,1307888339.93884
64,32,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22234.5090335499,36244.7854746862,1313684474.10603
128,32,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22230.3143735365,36242.172870197,1313495094.35325
256,32,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22231.9209059513,36243.1734469569,1313567621.5062
64,64,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22190.4950936635,36217.3873669105,1311699147.68485
128,64,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22188.98164963,36216.4458796992,1311630952.15718
256,64,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22185.6855052023,36214.3955464463,1311482444.79447
64,128,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22100.1188966,36160.8800824199,1307609248.33515
128,128,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22096.9964556839,36158.9125048769,1307466953.53534
256,128,32,2,0.2,"tanh","relu","rmsprop",0.001,128,22110.845040408,36167.6404375037,1308098214.81655
64,32,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22233.7099411993,36244.2877434718,1313648394.03158
128,32,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22232.7835575451,36243.7107404485,1313606568.2373
256,32,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22233.8048178933,36244.3468388065,1313652677.7717
64,64,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22191.8743867585,36218.2454366262,1311761302.5077
128,64,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22187.7844310529,36215.7011400378,1311577009.06453
256,64,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22191.2418669498,36217.8519370838,1311732798.93652
64,128,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22098.7792138764,36160.0358719856,1307548194.26329
128,128,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22112.380049272,36168.6080777504,1308168210.28191
256,128,64,2,0.2,"tanh","relu","rmsprop",0.001,128,22103.011412765,36162.7029369359,1307741083.70507
64,32,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22233.6559658051,36244.2541242058,1313645957.02001
128,32,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22233.0665459488,36243.886999682,1313619344.84572
256,32,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22233.4019243067,36244.0958918208,1313634487.0155
64,64,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22191.1895782008,36217.8194077024,1311730442.64894
128,64,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22184.9686277563,36213.9496460956,1311450148.96995
256,64,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22189.8227507851,36216.9691095366,1311668851.48113
64,128,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22101.6208010587,36161.8265590348,1307677700.08572
128,128,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22109.4270135128,36166.7465755628,1308033557.86098
256,128,16,2,0.3,"tanh","relu","rmsprop",0.001,128,22092.4407600634,36156.0420960374,1307259380.05043
64,32,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22233.0267453627,36243.8622098143,1313617547.884
128,32,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22232.4407254999,36243.4972095262,1313591089.97693
256,32,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22238.452116764,36247.2416714823,1313862528.79084
64,64,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22197.2255697539,36221.5747723779,1312002478.99096
128,64,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22189.448090351,36216.7360404661,1311651969.4248
256,64,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22196.5346984863,36221.1449057503,1311971338.28336
64,128,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22102.2461420695,36162.220650829,1307706202.39924
128,128,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22104.3213946025,36163.5285344146,1307800796.05942
256,128,32,2,0.3,"tanh","relu","rmsprop",0.001,128,22114.4604941859,36169.9196222617,1308263085.48088
64,32,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22232.3982199467,36243.4707353377,1313589170.94328
128,32,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22237.2212214614,36246.4749014977,1313806942.7849
256,32,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22234.1880215732,36244.5855243756,1313669979.83378
64,64,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22193.3852226951,36219.1853793127,1311829389.54102
128,64,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22194.3368908853,36219.7774648943,1311872279.60647
256,64,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22186.6695109281,36215.0076174071,1311526776.72885
64,128,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22114.1343996453,36169.7140410076,1308248213.80826
128,128,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22110.5525451429,36167.4560578706,1308084877.698
256,128,64,2,0.3,"tanh","relu","rmsprop",0.001,128,22109.7382989363,36166.9427937944,1308047751.0496
64,32,16,2,0.2,"elu","relu","rmsprop",0.001,128,19000.8181337299,32723.2159298764,1070808860.79332
128,32,16,2,0.2,"elu","relu","rmsprop",0.001,128,18792.7153912169,31039.1681066652,963429956.753821
256,32,16,2,0.2,"elu","relu","rmsprop",0.001,128,20860.349535393,28828.1690333894,831063329.817673
64,64,16,2,0.2,"elu","relu","rmsprop",0.001,128,18855.226488518,30701.5215589032,942583426.031798
128,64,16,2,0.2,"elu","relu","rmsprop",0.001,128,20145.7370013613,29027.9964421682,842624577.446528
256,64,16,2,0.2,"elu","relu","rmsprop",0.001,128,23655.9749496922,29109.1463514895,847342401.312433
64,128,16,2,0.2,"elu","relu","rmsprop",0.001,128,19517.605542732,29490.3318187318,869679670.778908
128,128,16,2,0.2,"elu","relu","rmsprop",0.001,128,22869.464547822,28912.3733696764,835925333.867575
256,128,16,2,0.2,"elu","relu","rmsprop",0.001,128,24121.8373727509,29229.8763330812,854385670.447223
64,32,32,2,0.2,"elu","relu","rmsprop",0.001,128,18763.840139678,31436.2602286683,988238457.164551
128,32,32,2,0.2,"elu","relu","rmsprop",0.001,128,19032.0544729522,30174.6949329692,910512214.297755
256,32,32,2,0.2,"elu","relu","rmsprop",0.001,128,21326.8774562027,28779.8207549743,828278082.688447
64,64,32,2,0.2,"elu","relu","rmsprop",0.001,128,18925.5582090436,30484.2452638748,929289209.308074
128,64,32,2,0.2,"elu","relu","rmsprop",0.001,128,20160.722619259,29054.1393077059,844143010.911582
256,64,32,2,0.2,"elu","relu","rmsprop",0.001,128,23329.5950668797,29029.7245450336,842724907.160524
64,128,32,2,0.2,"elu","relu","rmsprop",0.001,128,20535.7621552438,28888.1514131544,834525292.069334
128,128,32,2,0.2,"elu","relu","rmsprop",0.001,128,23723.9889174953,29135.1352979322,848856108.828817
256,128,32,2,0.2,"elu","relu","rmsprop",0.001,128,24076.6310961174,29210.0872874089,853229199.338048
64,32,64,2,0.2,"elu","relu","rmsprop",0.001,128,18965.1065636837,32639.6994281905,1065349978.76262
128,32,64,2,0.2,"elu","relu","rmsprop",0.001,128,19338.4410289418,29667.6362443358,880168640.326229
256,32,64,2,0.2,"elu","relu","rmsprop",0.001,128,21904.8485514323,28795.9062888308,829204218.995125
64,64,64,2,0.2,"elu","relu","rmsprop",0.001,128,19366.8646943063,29645.46349562,878853505.870138
128,64,64,2,0.2,"elu","relu","rmsprop",0.001,128,19750.8061375473,29289.3931423426,857868550.646708
256,64,64,2,0.2,"elu","relu","rmsprop",0.001,128,23060.8484848485,28952.0490750611,838221145.644743
64,128,64,2,0.2,"elu","relu","rmsprop",0.001,128,21140.6505977746,28800.439581224,829465320.071734
